,title,studios,type,genres,ratio_rank,completed_count,start_date,anime_id
13121,Dies Irae: Reimei,A.C.G.T.,Special,Action|Super Power,6290.0,17974,2017,36524
13122,Furiko,,Special,Drama|Romance|Slice of Life|Music,2695.0,15421,2012,13629
13123,Air in Summer,Kyoto Animation,Special,Comedy|Drama|Romance|Supernatural|Historical,2278.0,30972,2005,656
13124,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,SILVER LINK.,Special,Comedy|Ecchi,4125.0,12941,2016,33456
13125,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Kyoto Animation,Special,Drama|Romance|Slice of Life|School,398.0,255550,2008,4059
13126,Final Fantasy VII: Last Order,Madhouse,Special,Action|Adventure|Drama|Fantasy|Sci-Fi,1648.0,52129,2005,408
13127,Danshi Koukousei no Nichijou Specials,Sunrise,Special,Comedy|Slice of Life|School|Shounen,548.0,95140,2012,12893
13128,Shiki Specials,Daume,Special,Horror|Mystery|Supernatural|Suspense|Psychological|Vampire,1357.0,51290,2011,10083
13129,Hyakka Ryouran: Samurai Girls Specials,Arms,Special,Ecchi,4064.0,15901,2010,9362
13130,Machine-Doll wa Kizutsukanai Specials,Lerche,Special,Action|Fantasy|Ecchi|School|Seinen,3321.0,23478,2013,21415
13131,Amagami SS+ Plus Picture Drama,AIC,Special,Romance,4334.0,12240,2012,15951
13132,Naruto: Shippuuden - Sunny Side Battle,Studio Pierrot,Special,Action|Comedy|Gourmet|Martial Arts|Super Power|Shounen,1911.0,50684,2013,19511
13133,Makura no Danshi: Sono Ato no Makura no Danshi,feel.,Special,Slice of Life,9716.0,1012,2015,31244
13134,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,Doga Kobo,Special,Comedy|Romance|Ecchi|School,3264.0,22187,2011,11161
13135,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Bones,Special,Action|Comedy|Slice of Life|Supernatural,1224.0,53386,2018,36616
13136,Blade & Soul Specials,Gonzo,Special,Comedy,7243.0,4124,2014,23781
13137,DearS: Kin no Tama Desu no?,Daume,Special,Comedy|Romance|Sci-Fi|Ecchi|Harem|Shounen,3503.0,20382,2005,1817
13138,Kuroko no Basket NG-shuu,Production I.G,Special,Comedy|Sports|School|Shounen,1429.0,49715,2012,15487
13139,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,Toei Animation,Special,Action|Adventure|Comedy|Fantasy|Slice of Life|Martial Arts|Super Power|Shounen,4865.0,10949,1993,22699
13140,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,NAZ|Magia Doraglier,Special,Comedy|Ecchi|Harem,6675.0,8664,2019,39397
13141,Sekirei: Pure Engagement Episode 0,Seven Arcs,Special,Comedy|Ecchi|Harem,2234.0,37717,2010,9355
13142,Kyoukai no Kanata: Mini Gekijou,Kyoto Animation,Special,Slice of Life|Supernatural,3181.0,21738,2014,20909
13143,No Game No Life Specials,Madhouse,Special,Fantasy|Ecchi|Game,2100.0,124882,2014,24991
13144,Azumanga Daioh: Gekijou Tanpen,J.C.Staff,Special,Comedy|Slice of Life|School,2440.0,31070,2001,659
13145,Asobi ni Iku yo!: Asobi ni Oide - Owari,AIC PLUS+,Special,Comedy,5831.0,6765,2011,29998
13146,Sankarea: Wagahai mo... Zombie de Aru...,Studio Deen,Special,Comedy|Horror|Romance|Supernatural|Ecchi|Shounen,1385.0,64202,2012,16694
